"仕入先ｺｰﾄﾞ","仕入先名１","仕入先名２","仕入先名略称","仕入先名索引","郵便番号","住所１","住所２","住所３","カスタマバーコード","電話番号","ＦＡＸ番号","支払先ｺｰﾄﾞ","支払先名","支払先区分名","担当者ｺｰﾄﾞ","担当者名","締日１","締日２","締日３","支払日１","支払日２","支払日３","支払ｻｲｸﾙ１","支払ｻｲｸﾙ名１","支払ｻｲｸﾙ２","支払ｻｲｸﾙ名２","支払ｻｲｸﾙ３","支払ｻｲｸﾙ名３","支払条件１","支払条件名１","支払条件２","支払条件名２","支払条件３","支払条件名３","金額処理区分名","消費税免税区分名","仕入単価設定区分名","消費税計算区分名","消費税計算単位","消費税分解区分名","支払明細書出力ﾀｲﾌﾟ名","支払明細書出力形式名","仕入先台帳出力形式名","支払消費税算出単位名","期首買掛残高","前回支払残高","相殺得意先ｺｰﾄﾞ","相殺得意先名","日付印字区分名","相手先担当者名","ﾏｽﾀｰ検索表示区分名","注文書出力区分名","個別設定入力行数"
"200016","エスカム　株式会社","","エスカム㈱","ｴｽｶﾑ","110-0005","東京都台東区","上野7-9-15","車坂ビル2F","11000057-9-15-3","03-5806-1381","03-5806-1382","200016","エスカム㈱","通常","000008","河田哲哉",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200017","株式会社　エスパル","","㈱エスパル","ｴｽﾊﾟﾙ","111-0053","東京都台東区","浅草橋3-3-1","田村ビル501","11100533-3-1-501","03-5828-1791","03-5828-1790","200017","㈱エスパル","通常","000019","松宮広宜",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200017","㈱エスパル","西暦","","表示","出力対象",0
"200019","株式会社　エヌ・ワイ・ピー","","㈱エヌ・ワイ・ピー","ｴﾇ･ﾜｲ･","110-0015","東京都台東区","東上野3-15-14","ウエノエストビル2F","11000153-15-14-2","03-3833-7021","03-3837-4090","200019","㈱エヌ・ワイ・ピー","通常","000008","河田哲哉",20,0,0,30,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200019","㈱エヌワイピー","西暦","","表示","出力対象",0
"200021","株式会社　エルシオン","","㈱エルシオン","ｴﾙｼｵﾝ","106-0046","東京都港区","元麻布3-10-9","","10600463-10-9","03-3796-1370","","200021","㈱エルシオン","通常","000008","河田哲哉",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,-4541,"000000","","西暦","","表示","出力対象",0
"200022","近江屋写真用品　株式会社","","近江屋写真用品㈱","ｵｳﾐﾔﾔｼ","132-0035","東京都江戸川区","平井5-1-1","日本通運㈱平井支店内　K号棟1F","13200355-1-1-K1","03-5600-2581","03-5600-2582","200022","近江屋写真用品㈱","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200023","株式会社　オーバル","","㈱オーバル","ｵｰﾊﾞﾙ","340-0015","埼玉県草加市","高砂2-2-32","浅古ビル4F","34000152-2-32-4","048-923-1516","048-923-1517","200023","㈱オーバル","通常","000015","石井伸洋",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,43781,"000000","","西暦","","表示","出力対象",0
"200025","有限会社　キャｯスルプロダクツ","","㈲ｷｬｯｽﾙﾌﾟﾛﾀﾞｸﾂ","ｷｬｯｽﾙﾌ","116-0014","東京都荒川区","東日暮里5-35-5","サカエビル1Ｆ","11600145-35-5-1","03-3806-1461","03-5818-1317","200025","㈲ｷｬｯｽﾙﾌﾟﾛﾀﾞｸﾂ","通常","000008","河田哲哉",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200025","㈲ｷｬｯｽﾙﾌﾟﾛﾀﾞｸﾂ","西暦","","表示","出力対象",0
"200026","有限会社　きゃろっとサプライ","","㈲きゃろっとサプライ","ｷｬﾛｯﾄｻ","063-0054","北海道札幌市西区","宮の沢四条3丁目16番25号","","06300543-16-25","011-665-1001","011-665-2030","200026","㈲きゃろっとサプライ","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200026","㈲きゃろっとサプライ","西暦","","表示","出力対象",0
"200028","株式会社　協和時販","","㈱協和時販","ｷｮｳﾜｼﾞ","110-0015","東京都台東区","東上野3-15-13","スエヒロビル4F","11000153-15-13-4","03-3833-1651","03-3833-1658","200028","㈱協和時販","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200028","㈱協和時販","西暦","","表示","出力対象",0
"200030","株式会社　クレーマ","","㈱クレーマ","ｸﾚｰﾏ","551-0023","大阪府大阪市大正区","鶴町1-1-31","","55100231-1-31","06-6563-6650","06-6563-6651","200030","㈱クレーマ","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200030","㈱クレーマ","西暦","","表示","出力対象",0
"200032","有限会社　クマモト","","㈲クマモト","ｸﾏﾓﾄ","238-0313","神奈川県横須賀市","武3-17-12-1103","","23803133-17-12-1103","0468-57-9146","0468-57-9146","200032","㈲クマモト","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200032","㈲クマモト","西暦","","表示","出力対象",0
"200034","グローバルタイムジャパン","株式会社","ｸﾞﾛｰﾊﾞﾙﾀｲﾑｼﾞｬﾊﾟﾝ㈱","ｸﾞﾛｰﾊﾞ","151-0051","東京都渋谷区","千駄ケ谷5-26-5-907","","15100515-26-5-907","03-3353-5696","","200034","ｸﾞﾛｰﾊﾞﾙﾀｲﾑｼﾞｬﾊﾟﾝ㈱","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200034","ｸﾞﾛｰﾊﾞﾙﾀｲﾑｼﾞｬﾊﾟﾝ㈱","西暦","","表示","出力対象",0
"200035","株式会社　ケイアンドオー","","㈱ケイアンドオー","ｹｲｱﾝﾄﾞ","543-0025","大阪府大阪市天王寺区","下味原町3-9","BWI下味原ビル7F","54300253-9-7","06-6774-1800","06-6774-1801","200035","㈱ケイアンドオー","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200037","株式会社　コックス","","㈱コックス","ｺｯｸｽ","110-0012","東京都台東区","竜泉3-41-7","Kフラッツ1F","11000123-41-7K1","03-5603-6321","03-5603-6323","200037","㈱コックス","通常","000015","石井伸洋",20,0,0,10,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",738217,261603,"200037","㈱コックス","西暦","","表示","出力対象",0
"200039","有限会社　コラボ","","㈲コラボ","ｺﾗﾎﾞ","110-0016","東京都台東区","台東3-40-2","","11000163-40-2","03-5807-1601","03-5807-1602","200039","㈲コラボ","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200039","㈲コラボ","西暦","","表示","出力対象",0
"200041","株式会社　サガワ","","㈱サガワ","ｻｶﾞﾜ","556-0006","大阪府大阪市浪速区","日本橋東2-4-20","","55600062-4-20","06-6643-5651","06-6649-5335","200041","㈱サガワ","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200045","株式会社　三幸宝飾","","㈱三幸宝飾","ｻﾝｺｳﾎｳ","110-0005","東京都台東区","上野5-11-2","第3オリエントビル2F","11000055-11-2-3-2","03-3836-2535","03-3836-2832","200045","㈱三幸宝飾","通常","000008","河田哲哉",30,0,0,10,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200045","㈱三幸宝飾","西暦","","表示","出力対象",0
"200048","株式会社　シービーエス","","㈱シービーエス","ｼｰﾋﾞｰｴ","541-0057","大阪府大阪市中央区","北久宝寺町3-3-1","心斎橋モリセビル601号","54100573-3-1-601","06-6244-9551","06-6244-9552","200048","㈱シービーエス","通常","000011","三島和晃",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",818617,116931,"000000","","西暦","","表示","出力対象",0
"200049","株式会社","シターンインターナショナル","㈱ｼﾀｰﾝｲﾝﾀｰﾅｼｮﾅﾙ","ｼﾀｰﾝｲﾝ","110-0015","東京都台東区","東上野1-7-9","松村ビル4F","11000151-7-9-4","03-3834-4311","03-3834-4312","200049","㈱ｼﾀｰﾝｲﾝﾀｰﾅｼｮﾅﾙ","通常","000015","石井伸洋",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200049","㈱ｼﾀｰﾝｲﾝﾀｰﾅｼｮﾅﾙ","西暦","","表示","出力対象",0
"200054","株式会社　セベ","","㈱セベ","ｾﾍﾞ","230-0076","神奈川県横浜市鶴見区","馬場3-2-32","","23000763-2-32","045-580-7151","045-580-7155","200054","㈱セベ","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200054","㈱セベ","西暦","","表示","出力対象",0
"200055","株式会社　セルズ","","㈱セルズ","ｾﾙｽﾞ","111-0041","東京都台東区","元浅草3-6-1","エクセレントタワー2Ｆ","11100413-6-1-2","03-3847-9990","03-3847-9990","200055","㈱セルズ","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200059","株式会社　タスク","","㈱タスク","ﾀｽｸ","110-0015","東京都台東区","東上野1-1-12","栗橋ビル","11000151-1-12","03-3831-5821","03-3835-7367","200059","㈱タスク","通常","000015","石井伸洋",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200061","中部商事　株式会社","","中部商事㈱","ﾁｭｳﾌﾞｼ","460-0011","愛知県名古屋市中区","大須3-17-24","","46000113-17-24","052-263-6081","052-263-6094","200061","中部商事㈱","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200061","中部商事㈱","西暦","","表示","出力対象",0
"200063","株式会社　トウカイタイム","","㈱トウカイタイム","ﾄｳｶｲﾀｲ","476-0003","愛知県東海市","荒尾町東屋敷2番地","","47600032","052-603-4799","052-603-4899","200063","㈱トウカイタイム","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200063","㈱トウカイタイム","西暦","","表示","出力対象",0
"200064","株式会社　トキマ","","㈱トキマ","ﾄｷﾏ","110-0015","東京都台東区","東上野1-11-7","","11000151-11-7","03-5807-3131","03-5807-3132","200064","㈱トキマ","通常","000015","石井伸洋",20,0,0,5,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",-24173,0,"000000","","西暦","","表示","出力対象",0
"200065","トップモア　株式会社","","トップモア㈱","ﾄｯﾌﾟﾓｱ","111-0043","東京都台東区","駒形1-2-6","大竹ビル","11100431-2-6","03-3841-7081","03-3841-5843","200065","トップモア㈱","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200065","トップモア㈱","西暦","","表示","出力対象",0
"200067","有限会社　ニチギン","","㈲ニチギン","ﾆﾁｷﾞﾝ","120-0014","東京都足立区","西綾瀬2-12-9-206","","12000142-12-9-206","03-6806-3301","03-6806-3341","200067","㈲ニチギン","通常","000008","河田哲哉",30,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200067","㈲ニチギン","西暦","","表示","出力対象",0
"200069","株式会社　ニバル","","㈱ニバル","ﾆﾊﾞﾙ","101-0021","東京都千代田区","外神田6-14-9","秋葉原MFビル28号館6F","10100216-14-9-28-6","03-5688-8741","03-5688-8742","200069","㈱ニバル","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200069","㈱ニバル","西暦","","表示","出力対象",0
"200074","株式会社","ハルジャパンコーポレーション","㈱ﾊﾙｼﾞｬﾊﾟﾝｺｰﾎﾟﾚｰｼｮﾝ","ﾊﾙｼﾞｬﾊ","171-0021","東京都豊島区","西池袋5-26-19","陸王西池袋ビル7F","17100215-26-19-7","03-5995-2801","03-5995-2775","200074","㈱ﾊﾙｼﾞｬﾊﾟﾝｺｰﾎﾟﾚｰｼｮﾝ","通常","000008","河田哲哉",20,0,0,30,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200074","㈱ﾊﾙｼﾞｬﾊﾟﾝｺｰﾎﾟﾚｰｼｮﾝ","西暦","","表示","出力対象",0
"200075","株式会社　ヒューマンフレーム","","㈱ヒューマンフレーム","ﾋｭｰﾏﾝﾌ","120-0034","東京都足立区","千住3-6","ツォード602","12000343-6-602","03-3870-3111","03-3870-5741","200075","㈱ヒューマンフレーム","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200075","㈱ヒューマンフレーム","西暦","","表示","出力対象",0
"200077","株式会社　フィクス","","㈱フィクス","ﾌｨｸｽ","169-0075","東京都新宿区","高田馬場4-3-8","松島第二ビル　1F・2F","16900754-3-8-1-2","03-5348-1871","03-5348-1575","200077","㈱フィクス","通常","000008","河田哲哉",30,0,0,5,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200077","㈱フィクス","西暦","","表示","出力対象",0
"200078","株式会社　富士","","㈱富士","ﾌｼﾞ","465-0024","愛知県名古屋市名東区","本郷3-148","","46500243-148","052-777-3001","052-777-3381","200078","㈱富士","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",197100,-14256,"000000","","西暦","","表示","出力対象",0
"200082","株式会社　トラストタイム","","㈱トラストタイム","ﾄﾗｽﾄﾀｲ","110-0015","東京都台東区","東上野1-7-13","オカダビル2F","11000151-7-13-2","03-3839-6571","03-3839-6573","200082","㈱トラストタイム","通常","000015","石井伸洋",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200084","マーサインターナショナル","株式会社","ﾏｰｻｲﾝﾀｰﾅｼｮﾅﾙ㈱","ﾏｰｻｲﾝﾀｰﾅｼｮ","104-0043","東京都中央区","湊3-5-10","セントラル新富町6F","10400433-5-10-6","03-5541-0170","03-5541-0180","200084","ﾏｰｻｲﾝﾀｰﾅｼｮﾅﾙ㈱","通常","000015","石井伸洋",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,93312,"000000","","西暦","","表示","出力対象",0
"200085","株式会社　マックス","","㈱マックス","ﾏｯｸｽ","906-0013","沖縄県宮古島市","平良字下里1153-3","OKマンション202号","90600131153-3-202","0980-79-8200","0980-79-8210","200085","㈱マックス","通常","000008","河田哲哉",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200085","㈱マックス","西暦","","表示","出力対象",0
"200092","有限会社　ヤマニコーポレーション","","㈲ﾔﾏﾆｺｰﾎﾟﾚｰｼｮﾝ","ﾔﾏﾆｺｰﾎ","130-0012","東京都墨田区","太平1-11-4","ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ錦糸町第6　403号室","13000121-11-4-6403","03-6456-1271","03-6456-1272","200092","㈲ﾔﾏﾆｺｰﾎﾟﾚｰｼｮﾝ","通常","000011","三島和晃",30,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200097","株式会社　芳国産業","","㈱芳国産業","ﾖｼｸﾆｻﾝ","111-0043","東京都台東区","駒形2-4-11","ﾖｼｸﾆ駒形ﾋﾞﾙ10F","11100432-4-11-10","03-3843-7811","03-3843-2559","200097","㈱芳国産業","通常","000011","三島和晃",30,0,0,15,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200098","有限会社　吉葉屋商店","","㈲吉葉屋商店","ﾖｼﾊﾞﾔｼ","110-0005","東京都台東区","上野6-10-7","アメ横プラザ58号","11000056-10-7-58","03-3832-7005","03-3831-0007","200098","㈲吉葉屋商店","通常","000008","河田哲哉",20,0,0,10,0,0,1,"翌月",0,"",0,"",0,"現金",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200099","株式会社　リーイン","","㈱リーイン","ﾘｰｲﾝ","101-0021","東京都千代田区","外神田5-5-10","","10100215-5-10","03-3835-3955","03-3835-3956","200099","㈱リーイン","通常","000011","三島和晃",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",204066,112946,"200099","㈱リーイン","西暦","","表示","出力対象",0
"200101","株式会社　ルイシャロン","","㈱ルイシャロン","ﾙｲｼｬﾛﾝ","110-0005","東京都台東区","上野3-7-8","大河内ビル1F","11000053-7-8-1","03-3837-7890","03-3837-1348","200101","㈱ルイシャロン","通常","000015","石井伸洋",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",770580,501120,"200101","㈱ルイシャロ","西暦","","表示","出力対象",0
"200103","株式会社　ワイナック","","㈱ワイナック","ﾜｲﾅｯｸ","115-0045","東京都北区","赤羽3-3-3","ドミール赤羽2F","11500453-3-3-2","03-3598-8661","03-3598-8662","200103","㈱ワイナック","通常","000015","石井伸洋",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200103","㈱ワイナック","西暦","","表示","出力対象",0
"200104","㈲限会社　和三九","","㈲和三九","ﾜｻｸ","177-0042","東京都練馬区","下石神井2-19-19","","17700422-19-19","03-5910-3145","03-5910-3146","200104","㈲和三九","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200104","㈲和三九","西暦","","表示","出力対象",0
"200105","カワムラ商事　株式会社","","カワムラ商事㈱","ｶﾜﾑﾗｼｮ","277-0921","千葉県柏市","大津ケ丘3-17-14-101","","27709213-17-14-101","04-7192-0895","04-7192-0895","200105","カワムラ商事㈱","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200105","カワムラ商事㈱","西暦","","表示","出力対象",0
"200106","有限会社　キャビン","","㈲キャビン","ｷｬﾋﾞﾝ","285-0837","千葉県佐倉市","王子台1-4-1","","28508371-4-1","043-461-9550","043-461-9550","200106","㈲キャビン","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200106","㈲キャビン","西暦","","表示","出力対象",0
"200134","有限会社　ベストサポート","","㈲ベストサポート","ﾍﾞｽﾄｻﾎ","270-2267","千葉県松戸市","牧の原1-164","","27022671-164","047-311-3260","047-311-1727","200134","㈲ベストサポート","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200134","㈲ベストサポート","西暦","","表示","出力対象",0
"200136","㈱プレジャー","","㈱プレジャー","ﾌﾟﾚｼﾞｬ","110-0016","東京都台東区","台東3-5-10","ダイアパレス御徒町第三707号","11000163-5-10-707","03-5807-8911","03-5807-8912","200136","㈱プレジャー","通常","000008","河田哲哉",30,0,0,5,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200136","㈱プレジャー","西暦","","表示","出力対象",0
"200137","ヨシダトレーディング","","ヨシダトレーディング","ﾖｼﾀﾞﾄﾚ","332-0016","埼玉県川口市","幸町1-1-28","岩瀬ビル1F","33200161-1-28-1","048-241-5325","048-241-5350","200137","ヨシダトレーディング","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200139","ダイヤモンド　株式会社","","ダイヤモンド㈱","ﾀﾞｲﾔﾓﾝ","541-0057","大阪府大阪市中央区","北久宝寺町1-4-15","SC堺筋本町ビル2F","54100571-4-15-2","06-6262-0061","06-6262-0065","200139","ダイヤモンド㈱","通常","000011","三島和晃",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",2370565,2810496,"000000","","西暦","","表示","出力対象",0
"200140","株式会社　マルマンプロダクツ","","㈱マルマンプロダクツ","ﾏﾙﾏﾝﾌﾟ","110-0012","東京都台東区","竜泉1-27-3","水野ビル3階","11000121-27-3-3","03-5808-0711","03-5808-0713","200140","㈱マルマンプロダクツ","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",384462,226050,"000000","","西暦","","表示","出力対象",0
"200142","株式会社　ビッグワン","","㈱ビッグワン","ﾋﾞｯｸﾞﾜ","542-0076","大阪府大阪市中央区","難波3-7-3","","54200763-7-3","06-6634-4741","06-6636-4711","200142","㈱ビッグワン","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200142","㈱ビッグワン","西暦","","表示","出力対象",0
"200143","CREMA(HK)COMPANY LIMITED","","CREMA(HK)COMPANY LIM","CREMA(","","","","","","","","200143","CREMA(HK)COMPANY LIM","通常","000008","河田哲哉",90,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"","切捨","免税「税込扱い」","","",0,"","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200144","㈱マルマンプロダクツ","","㈱マルマンプロダクツ","ﾝﾏﾙﾏﾝﾌ","340-0048","埼玉県草加市","原町3-8-31","","34000483-8-31","048-946-6113","","200144","㈱マルマンプロダクツ","通常","000008","河田哲哉",20,0,0,30,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200147","株式会社　ブレイヴ","","㈱ブレイヴ","ﾌﾞﾚｲｳﾞ","111-0036","東京都台東区","松が谷2-9-5-201","","11100362-9-5-201","03-3847-3701","03-3847-3601","200147","㈱ブレイヴ","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200147","㈱ブレイヴ","西暦","","表示","出力対象",0
"200149","有限会社　ホップトレーディング","","㈲ﾎｯﾌﾟﾄﾚｰﾃﾞｨﾝｸﾞ","ﾎｯﾌﾟﾄﾚ","201-0016","東京都狛江市","駒井町2-7-2","","20100162-7-2","03-3488-6789","03-3488-4991","200149","㈲ﾎｯﾌﾟﾄﾚｰﾃﾞｨﾝｸﾞ","通常","000008","河田哲哉",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200149","㈲ﾎｯﾌﾟﾄﾚｰﾃﾞｨﾝｸﾞ","西暦","","表示","出力対象",0
"200150","JOY　POWER","","JOY　POWER","ｼﾞｮｲﾊﾟ","","","","","","","","200150","JOY　POWER","通常","000008","河田哲哉",30,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"","切捨","免税「税抜扱い」","","",0,"","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200154","BOMASS　LIMITED","","BOMASS　LIMITED","ﾎﾞﾏｽ","","704JOIN-IN　HANG　SING　CENTRE","71-75　CONTAINER　PORT　ROAD","KWAI CHUNG,N.T.","","","","200154","BOMASS　LIMITED","通常","000008","河田哲哉",30,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","免税「税抜扱い」","","",0,"","明細転記","","","",-63647,-62307,"000000","","西暦","","表示","出力対象",0
"200158","有限会社　ユキコーポレーション","","㈲ﾕｷｺｰﾎﾟﾚｰｼｮﾝ","ﾕｷｺｰﾎﾟ","225-0026","神奈川県横浜市青葉区","もみの木台24-25","もみの木台フラット103","225002624-25-103","045-901-3991","045-901-3991","200158","㈲ﾕｷｺｰﾎﾟﾚｰｼｮﾝ","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
